person_id,level,game_level,clear_date_time,Memory,VelocityPerceptual,Numerical,Discrimination,SpacePerceptual,Inference,Organizing,Creative
91B3724C-A0A5-4277-82B5-99EDFED25E50,A,A,07/27/2018 11:07:36,8.763407389322916,10.309253692626953,11.240477561950684,7.950611591339111,10.458648204803467,10.477595806121826,10.353906631469727,10.023137092590332
E72C4D71-1068-427B-BF5A-41A506399D31,A,,11/29/2017,7,0.46577343344688416,10,6,3,5,10,10
BB662EBE-A3EE-480D-A948-0251F18E5C2E,A,A,07/26/2018 22:08:47,11.982290744781494,5.869506359100342,11.24678373336792,10.460883140563965,10.505516052246094,8.104699611663818,10.282902240753174,10.096147537231445
99802CB5-594A-4268-AAF8-725C3C5EDA3A,C,,04/14/2018 11:39:02,10,2.601080894470215,5,10,10,10,3,10
A14AFC85-8B7E-4448-AE6E-4C529E175584,B,,12/05/2017,8,2.358778715133667,10,10,10,10,10,10
B15D7BDD-031F-4D6A-A617-8DA80E37B5C5,A,,02/26/2018 20:12:48,7,3.0586965084075928,10,7,2,10,7,10
A145EF2D-524A-47B7-AF72-073E696349E2,C,C,07/07/2018 14:40:29,9.522134780883789,8.57763081126743,10.23821792602539,6.5139689445495605,7.979646750858852,9.150503635406494,6.233200132846832,10.018119812011719
16E90A43-D28B-4AE9-BAB8-2817E7BD8633,C,A,07/08/2018 10:13:32,9.247222900390625,3.590721607208252,10.525994300842285,7.957094669342041,7.939375162124634,10.830690860748291,6.830566644668579,10.040082931518555
84D3ADE5-FBCA-4362-87DC-13E2AFDBB34F,A,A,09/16/2018 17:38:32,10.347782373428345,10.799958229064941,10.824995040893555,7.96267294883728,10.835863590240479,7.768813610076904,10.270431995391846,10.036943435668945
A6F643DE-F5B0-4EAC-9B76-1942D0E333DE,B,A,08/30/2018 22:04:11,8.12284231185913,5.3870415687561035,10.84097671508789,5.809179067611694,10.293697357177734,10.337255954742432,10.204143524169922,10.074202537536621
07C6C8D1-A6BF-4BC0-A36E-6797DA0033E7,C,,01/15/2018,8,2.3388786694655814,8,6,9,9,10,10
28CD44A8-4B55-4A24-82B4-A3EA7E366917,A,A,08/01/2018 16:00:41,10.62275505065918,5.810718059539795,10.547659873962402,4.230925917625427,10.551515579223633,8.336699962615967,3.1632561683654785,10.093091011047363
693D72C4-D527-4C4E-8600-8B63573A5D33,C,C,08/22/2018 22:24:57,12.792022228240967,10.49362595876058,7.830341339111328,9.475725173950195,10.594069004058838,11.270013809204102,10.279878616333008,10.192296981811523
F22C0CAC-9965-48C5-97FB-A5191152002B,A,A,09/20/2018 12:27:28,10.358074188232422,10.218072891235352,5.603120803833008,8.169033527374268,10.992852687835693,11.236624240875244,5.550225734710693,10.084783554077148
6A4870B9-287C-4FFB-A1C4-2F90A7C06A02,A,A,07/09/2018 18:51:39,9.66921648979187,7.042163848876953,10.542981386184692,7.997832536697388,6.923618018627167,7.1840925216674805,7.769831418991089,10.03572940826416
E2B824BF-BE06-42AF-AA7B-8ECD4182B33D,C,,02/04/2018,10,1.724223256111145,10,10,10,10,5,10
CC318321-01F2-41AB-9B3B-646D1890153B,A,A,06/03/2018 13:57:43,9.558082103729248,10.248955726623535,10.805889129638672,8.684134006500244,10.455079555511475,9.740490913391113,10.22888994216919,10.074118614196777
FB46B957-0DC7-41D2-BBFB-5283E528AFA9,B,B,07/02/2018 18:46:12,11.619011402130127,4.264644265174866,5.384424686431885,7.9371397495269775,5.025663614273071,10.44605302810669,7.610970735549927,10.048418998718262
D6696C4E-BF18-456A-BB35-FC4F446ACFA6,B,B,06/16/2018 10:15:11,10.913314819335938,2.4880504608154297,3.3298206329345703,10.654891967773438,8.934995651245117,6.64027214050293,3.062479794025421,10.03231430053711
A71B4A35-8577-40F4-A605-58EBC236CFEC,C,C,07/14/2018 18:28:59,11.632280826568604,9.040525436401367,10.315981388092041,8.566170930862427,10.60310173034668,8.196474075317383,10.21347188949585,10.05026912689209
ED64CB5A-9454-425C-B093-007B2DD1D6DC,A,,03/18/2018 09:49:41,10,5.882627487182617,10,10,7,7,5,10
05351039-99BC-4DBB-8D89-013D47C3626D,A,A,06/24/2018 22:26:51,12.83805783589681,5.365865230560303,8.582231044769287,6.411922931671143,8.800224542617798,10.591857433319092,10.323898792266846,10.165055274963379
87AFF0AA-9C1A-4181-A291-6DF7B919165D,C,C,06/23/2018 17:49:59,7.845481872558594,8.474308013916016,7.736917972564697,7.098627090454102,7.722050189971924,8.227877140045166,7.776873350143433,10.340882301330566
CE221C58-F223-4334-A12C-04126BE939DF,C,C,09/13/2018 20:01:05,13.669918060302734,10.525156339009603,10.349635601043701,9.658234596252441,5.677743673324585,10.71885061264038,6.874586343765259,10.06624698638916
B801B089-AC36-44CD-8D9F-EF16F0C0C3BE,A,,03/06/2018 14:38:41,10,2.8635116815567017,10,6,6,10,7,10
4FD2EA42-4278-4BD1-934A-79043308BC35,B,A,09/19/2018 19:34:05,11.752413749694824,6.224330902099609,10.61346435546875,8.289791107177734,8.234127044677734,4.686625719070435,3.6165417432785034,10.04289722442627
E1014D80-A954-4F8F-BFDA-F0530C99D091,B,,11/15/2017,5,1.2164973467588425,10,10,10,6,10,10
27025A66-6137-4EBD-A71F-6E569EACE2D0,B,B,08/19/2018 13:22:22,10.74500560760498,10.327540397644043,7.732696771621704,10.31802225112915,10.336848258972168,8.229307174682617,3.5710469484329224,10.022819519042969
FFECCD6C-AD77-4665-BBEC-71EF08E4A51D,A,A,08/01/2018 09:34:31,10.500344594319662,3.4789655208587646,10.56932783126831,7.768492221832275,8.194608688354492,8.7098867893219,7.99211049079895,10.063358306884766
DF6597B0-8486-45C7-94BD-D805C98A34B1,B,,03/02/2018 10:45:06,8,3.8446494340896606,5,8,10,10,2,10
ADC1FD14-376D-4C36-9D68-9DED30625514,C,C,09/30/2018 15:41:59,8.432445526123047,7.232336362202962,4.715091943740845,7.095067739486694,5.332083225250244,6.8387908935546875,3.549006223678589,10.037260055541992
647AD60F-5C3B-49F9-B222-A1A2D2FE6E0C,A,A,07/04/2018 00:03:43,11.881079196929932,10.789285659790039,11.390621185302734,11.306669235229492,11.164264678955078,11.007299423217773,10.479784488677979,10.077859878540039
D8111D2B-3C63-4A38-AA45-EC7FBBEE08AE,C,C,07/30/2018 20:26:01,11.90833854675293,8.42353884379069,4.055995225906372,8.02342700958252,7.7670347690582275,10.461458206176758,10.149759292602539,10.039997100830078
570D6040-188D-44DD-8B34-E3576E855E8F,B,B,08/13/2018 16:31:52,10.488590240478516,6.449430227279663,10.12359619140625,8.032008171081543,8.077357053756714,10.450294971466064,4.03969943523407,10.028042793273926
34F3C302-713C-4E46-A19A-2819D19A3FA8,A,A,04/18/2018 19:51:08,6.609117078781128,4.1027079820632935,7.766486406326294,8.87848949432373,9.079101085662842,8.56870985031128,3.3567440509796143,10.165204048156738
82140F02-01A4-4FEE-823E-284F076A24FE,A,A,09/20/2018 07:36:01,11.905381679534912,10.621760368347168,10.54532766342163,10.659972667694092,11.01171064376831,10.387417793273926,10.339586734771729,10.059484481811523
92A5003E-B66C-452C-8A5E-4A74059A13DD,A,A,09/30/2018 14:47:17,9.954201380411783,4.470046162605286,9.224799513816833,6.541328430175781,11.081018447875977,10.229945659637451,6.848154902458191,10.056312561035156
DE0D7BDE-959B-4E7D-B408-6566CE39B070,C,C,06/25/2018 16:53:41,11.415350437164307,10.428106625874838,7.728784799575806,7.658289194107056,10.2439866065979,10.267566204071045,10.108408451080322,10.06044864654541
20ACC4C7-4885-4948-8D5E-5AE8CAB9FE73,A,A,10/03/2018 10:58:59,10.989462852478027,10.681821823120117,11.339069366455078,10.790018558502197,10.949333190917969,10.415730953216553,10.407421112060547,10.033883094787598
05BC79DE-77ED-4E84-9072-344CB6FBDC2D,A,A,05/27/2018 13:01:55,11.021141052246094,10.200663566589355,10.574691772460938,10.434882640838623,10.336703300476074,7.911440849304199,10.374997615814209,10.068964958190918
272C795F-021B-4845-935A-E8B9C67359DD,A,A,05/23/2018 19:43:04,8.748497565587362,8.770023550306048,9.491924206415812,7.25348973274231,6.933029317855835,10.351906776428223,10.169413566589355,10.012665748596191
0CAF9055-426D-41EE-85F5-3AA2A1C70AD3,A,A,10/05/2018 19:09:12,8.077516078948975,10.279051780700684,10.579677104949951,10.390268325805664,10.439547538757324,10.447481632232666,10.23500919342041,10.051788330078125
7BCD0102-E211-46EE-840A-414547986C19,A,A,07/10/2018 18:18:49,11.63829755783081,10.659289360046387,11.40870475769043,11.122106552124023,8.676233053207397,10.462681770324707,10.661517461140951,10.070257186889648
D9610EFE-1CBF-43E3-B8FF-D8F9B6A7E53E,C,,02/25/2018 12:48:20,10,1.306018074353536,6,10,7,7,2,10
42E27F24-949D-4B1F-9651-2816464559B3,C,A,04/15/2018 12:41:49,12.865909099578857,5.2343363761901855,10.749921798706055,10.524494647979736,10.753600120544434,10.5520339012146,6.126893162727356,10.053064346313477
29152BD8-E4A7-44EF-A0CB-CC5914DE23DE,A,,01/27/2018,5,0.8620186448097229,7,7,4,10,10,10
F6F1FB40-4540-49EB-AA11-96CE623DF1E5,B,B,03/29/2018 20:23:26,8.125622987747192,7.833970069885254,3.957878828048706,8.689647197723389,6.666549205780029,7.408079624176025,4.320479393005371,10.060632705688477
5805F146-39B2-4F8D-900A-1C47E2FF735E,A,A,08/12/2018 11:17:50,8.145866632461548,5.335149765014648,10.633260726928711,8.041902542114258,7.883382797241211,10.666285991668701,5.290459871292114,10.180144309997559
05CEB007-7BC9-4001-AF75-5E579A1668DA,C,C,09/29/2018 10:22:25,7.290753960609436,7.721888065338135,7.59595513343811,3.6393388509750366,10.427610397338867,10.363243579864502,3.4399845004081726,10.119462966918945
8542691D-BB3A-4A9D-BAE4-E4331F4D3469,B,B,09/03/2018 18:28:19,8.363390445709229,3.0288314819335938,3.9605154991149902,10.391069412231445,7.833039999008179,10.486677169799805,4.496532678604126,10.037755012512207
EE4CCFA6-9D61-4F5A-8F54-9B294EC96D60,B,B,06/02/2018 11:33:54,12.404541969299316,9.32186233997345,7.849453091621399,8.951500654220581,3.943306565284729,8.324333667755127,7.6644604206085205,10.137174606323242
4AB44872-F563-40D9-A651-27E743679EEC,A,A,10/04/2018 21:20:54,6.942402601242065,6.276422500610352,10.381384372711182,7.7637529373168945,8.331787586212158,7.182762026786804,10.119716167449951,10.033291816711426
F48DBC7D-B505-4E69-BBF8-73A7E2337E20,A,A,07/18/2018 16:47:47,12.21307373046875,1.799413800239563,10.610395908355713,10.489293575286865,10.470263481140137,10.634534358978271,6.976733922958374,10.171688079833984
C0AA5BB2-9057-43EA-9A39-EF608EEC943D,A,A,08/23/2018 11:22:15,10.492405891418457,5.606174945831299,10.515507698059082,10.300257682800293,10.55119514465332,6.461741209030151,10.14222240447998,10.165738105773926
3413186A-B151-4417-916D-79D4A07A1962,A,A,09/26/2018 17:00:46,10.430155277252197,10.056018829345703,10.425875186920166,7.9830498695373535,10.487961292266846,10.510069370269775,4.393651127815247,10.120353698730469
B44B092A-0FC5-4540-8C6A-27FCDD384F0E,B,B,09/30/2018 18:20:39,9.418548107147217,7.33335018157959,7.73775577545166,10.466293334960938,4.656602263450623,10.852356910705566,5.199000120162964,10.069561004638672
D5FED0AD-A222-487A-B9FA-933E57E27514,A,A,07/01/2018 22:27:40,10.719733715057373,10.2112398147583,8.44180679321289,8.545727491378784,9.090031623840332,8.841538429260254,7.8085455894470215,10.076276779174805
50745C0D-2BA3-4E72-8C7F-7C864F541EF0,A,A,09/15/2018 11:44:26,11.743865013122559,10.270236015319824,10.313726425170898,7.792233943939209,8.002930879592896,6.1298911571502686,7.6900506019592285,10.066587448120117
5BE25B17-4D1E-4216-AEE4-07C72CE9FB74,A,A,06/05/2018 21:39:51,11.746435642242432,10.883527278900146,11.820766925811768,10.974197387695312,10.880104541778564,10.820361137390137,10.515413284301758,10.237093925476074
D11F3884-0869-4B07-AEE6-53F1966D9EB3,A,A,04/20/2018 20:53:21,10.883891582489014,5.352928638458252,10.563885688781738,10.565741539001465,8.211299896240234,8.516635179519653,6.360701084136963,10.13697338104248
AD5554E8-3DB6-4744-82C4-494D3CBA839E,C,C,09/23/2018 19:56:53,11.192610740661621,10.365981419881185,8.153506994247437,6.524616479873657,10.312354564666748,8.063326597213745,5.227905988693237,10.047350883483887
FC39D485-F126-43A1-884A-EDCD4B83D49C,C,C,04/15/2018 18:33:24,12.553292751312256,10.531225204467773,7.868922472000122,6.817286491394043,7.890509843826294,10.543280124664307,7.708356857299805,10.128479957580566
EA5E9621-EE58-4C22-A543-1028D846FAFE,A,A,06/28/2018 20:00:48,12.063183784484863,10.088360786437988,10.414445400238037,10.529102802276611,10.562779426574707,8.420368432998657,10.299527168273926,10.185171127319336
E76C3611-0056-436C-9596-7003620A6408,A,A,08/30/2018 20:19:31,11.251678943634033,10.154436111450195,6.98162454366684,10.269347667694092,10.221460819244385,10.169873237609863,10.214801788330078,10.065031051635742
75E8C423-ABAF-4F02-B48F-0664696A9342,C,B,08/11/2018 17:27:57,10.779362201690674,10.603990077972412,10.490025043487549,8.136169195175171,10.611272811889648,10.798909187316895,10.185569286346436,10.045774459838867
34F44E73-CBA8-4265-8637-4BCA61C2FA49,A,A,06/16/2018 09:18:26,7.013746023178101,5.23529577255249,10.512718677520752,7.924790620803833,10.415778636932373,6.080482244491577,10.20083475112915,10.023835182189941
D24BDF6F-8B80-426F-84B5-385780D72340,A,,02/18/2018 19:55:54,10,1.9732389450073242,4,5,10,10,10,10
2BB188E2-B9EB-438A-ADE4-1989ED5733A2,A,A,09/19/2018 17:44:37,5.294322103261948,6.30409300327301,7.356675386428833,7.90154504776001,8.481997013092041,10.542768001556396,6.880034446716309,10.060235023498535
4BA2AE28-C68D-470E-87CB-FF8AB6B8E8DE,B,B,08/20/2018 21:12:33,11.084561347961426,4.937500715255737,7.845067977905273,8.359768390655518,10.356375217437744,10.586204528808594,5.654706656932831,10.028239250183105
E9F0783B-0D5C-4DF2-AED5-DDA07CB0E022,B,B,09/24/2018 11:05:25,12.150636196136475,10.502334594726562,5.555095434188843,8.944669246673584,9.361815452575684,8.360785722732544,6.547107934951782,10.099616050720215
19893BE9-25B7-4143-94AD-2C9417917EA4,A,A,08/19/2018 20:06:09,12.355241298675537,10.53090763092041,10.989477157592773,8.517531394958496,10.382365226745605,10.824895858764648,10.259223937988281,10.073878288269043
0E83497A-3B3E-448E-8978-522D3429549D,A,A,08/02/2018 11:47:16,10.791564464569092,5.2803521156311035,10.36749267578125,5.594882488250732,9.105988264083862,6.107593059539795,6.764884352684021,10.143795013427734
71FEA981-B79C-4647-A0E8-A2C8773CD9D5,C,C,09/30/2018 14:48:24,10.512653350830078,6.33137313524882,7.7626073360443115,10.222583770751953,5.563848972320557,10.585273265838623,3.632555842399597,10.025760650634766
5E640FA7-AC59-4A87-A2F7-5FB08E532869,A,A,09/12/2018 18:59:42,8.058196544647217,10.281673431396484,10.499985694885254,10.379788875579834,10.286967277526855,10.291781902313232,10.14293909072876,10.022343635559082
D5C49660-95E0-4C45-9A30-21012276F31A,A,A,09/22/2018 17:19:28,10.64773178100586,10.251047134399414,10.531615734100342,10.391859531402588,10.521114349365234,10.703945636749268,10.183711051940918,10.048340797424316
7ABDE5DB-D1C1-44B7-A54E-EC066AFC050C,A,A,07/28/2018 19:56:16,13.65771484375,10.461556434631348,11.482340812683105,10.537964820861816,10.295500755310059,10.796342372894287,10.195927619934082,10.030257225036621
D95AAD91-874A-422E-9F25-10BC16833BFA,A,,01/12/2018,10,1.033307631810506,10,8,9,10,8,10
C0F15A9C-BB95-4B36-B240-FE3FADB89AC7,C,A,08/26/2018 12:34:18,10.25785207748413,10.231646537780762,10.515973091125488,10.237736701965332,10.248664379119873,10.245577335357666,5.274264335632324,10.14335823059082
C0B8E49E-E99D-4429-B6B5-E117B50F04E2,B,C,07/01/2018 15:22:55,10.838417291641235,6.481817156076431,7.584395051002502,8.652522563934326,7.9912238121032715,7.898524880409241,6.258367717266083,10.181807518005371
86C0FA3B-2BD6-4AE7-9945-863501104D33,A,,03/04/2018 18:03:40,10,1.7240099906921387,6,6,3,6,7,10
FFEB2604-2C2C-44C2-89C0-1641A5E85FE2,A,A,09/23/2018 10:18:46,6.806882381439209,5.143129348754883,10.3932466506958,6.926513195037842,7.119250774383545,3.3903706073760986,5.1315248012542725,10.06873607635498
AA25FDB0-E83F-47B0-876D-007B6A8A6402,C,C,06/26/2018 20:26:03,11.24441385269165,7.082241376241048,10.217291355133057,6.523896932601929,10.349180698394775,5.68037748336792,7.71755576133728,10.179648399353027
FFCF6883-450B-45A8-AF53-EA9928A337D7,C,,09/26/2017,7,1.329666824213096,10,9,9,8,7,10
00CF860C-FCF6-476B-A783-37DE71A06606,A,,01/16/2018,7,1.3531465133031209,10,6,7,7,7,10
88DE2126-8AD8-4101-8AD5-EE4E4737D797,A,A,07/26/2018 19:34:53,4.342554569244385,2.0535988807678223,10.537431240081787,10.78914737701416,10.99129867553711,8.877548694610596,7.698731184005737,10.030872344970703
FAA95DF3-85F2-480D-B343-D19CE5DCAE01,A,A,04/21/2018 14:11:15,13.76321792602539,10.612248420715332,12.000056743621826,12.410704612731934,12.502786636352539,9.75444746017456,10.234395503997803,10.422491073608398
B54E4DD2-2535-4BFE-BA6A-6FA361C0CA18,A,A,08/05/2018 21:06:37,11.366085052490234,10.576786041259766,10.791813373565674,10.71395492553711,8.837842226028442,10.484317302703857,10.302690505981445,10.220168113708496
7C0B0FA2-1DC3-47B8-A519-403C8569A896,A,,02/02/2018,9,2.4814114570617676,10,10,8,8,8,10
1B28F09F-CB24-43D7-B1A1-9E9E16500436,A,A,08/24/2018 11:55:29,8.836467425028482,5.408156394958496,10.941163063049316,5.4202258586883545,10.628344058990479,7.633378267288208,7.667341232299805,10.086824417114258
2C554621-261A-4C04-B3D0-D8D4E444AB52,A,A,09/11/2018 21:11:18,10.962301254272461,6.21160872777303,9.624125957489014,8.393257558345795,7.780805468559265,8.481744587421417,4.143957614898682,10.04288101196289
C20D012A-CDB0-44E4-9D9E-EB6393AC4B50,C,C,08/15/2018 18:26:46,12.571784019470215,3.9739883740743003,10.18003797531128,5.017818450927734,7.25786828994751,5.985396504402161,6.128765940666199,10.023092269897461
5B4DE622-16C3-4642-8959-32F79E38CFB1,C,C,08/04/2018 17:23:15,11.628456115722656,8.905043760935465,10.325274467468262,6.891870379447937,10.526673316955566,8.19225025177002,10.230058193206787,10.083271980285645
6C4427C5-F3B7-4B81-AB3B-B0C577AEB172,A,A,08/12/2018 20:18:13,11.096035480499268,8.170498291651407,10.514705657958984,10.144629955291748,10.188952445983887,10.522809028625488,7.710901498794556,10.0488920211792
63915319-0CD8-453C-BD70-42D4CF81EB16,B,B,05/23/2018 21:24:11,10.832407474517822,4.254833936691284,4.542108654975891,10.485766410827637,8.408880472183228,10.526774406433105,10.32809066772461,10.11904525756836
D9B639BA-6736-45F3-B6EC-5758BBC6929E,A,A,09/12/2018 21:07:53,9.18013564745585,6.240110874176025,8.231822609901428,7.535387396812439,7.995984733104706,8.279202461242676,3.1472290754318237,10.301481246948242
94A68810-5EA0-490D-B3AE-4E00FF5557EC,A,A,06/13/2018 10:35:00,10.408938884735107,6.639345645904541,10.488996982574463,7.883906602859497,3.204295555750529,10.498369693756104,7.856664180755615,10.039078712463379
59DD6D8B-D4D3-4D4A-BC8C-44DFB97A051B,C,C,07/12/2018 05:10:37,12.092799663543701,9.676949214935302,10.578601360321045,7.083879351615906,10.703599452972412,10.707641124725342,4.326157569885254,10.089205741882324
6B3D83C7-AED1-4F18-A6AF-D00CF15F5109,A,,01/27/2018,8,3.332977294921875,10,7,7,7,6,10
14645190-7EE3-413C-8F60-60A4A0A8B2BC,C,A,06/14/2018 16:58:12,11.249902725219727,4.275168418884277,10.573333263397217,6.774457097053528,10.564977645874023,10.635823726654053,10.33041763305664,10.178825378417969
DA630CD1-1D4D-4909-85EE-3C928782FE72,C,C,08/25/2018 12:57:38,8.305960416793823,6.056877215703328,5.314812898635864,7.8833088874816895,5.112537384033203,6.337109804153442,2.152097463607788,10.113492965698242
ADD9160C-9919-4E45-B795-C3A3D649851F,C,C,10/02/2018 17:52:41,12.665535926818848,9.402124325434366,7.9113768339157104,7.558371067047119,8.117765188217163,10.511579513549805,3.7136363983154297,10.144203186035156
ADC7C3E5-7763-476C-87D2-FDBDFD45A1F3,A,,11/20/2017,10,1.4282461404800415,10,10,10,10,10,10
096CA4D8-9A2B-482D-9553-7075ECB3B1E3,A,,12/07/2017,7,1.0416851043701172,10,10,10,1,5,10
3D30969E-5E03-4934-A0D7-6484FB536684,A,,10/20/2017,6,2.392571460455656,7,6,6,7,9,10
9D7C7E92-F977-4F67-84FD-2F340D58F81B,B,,01/22/2018,8,2.57488352060318,10,8,10,10,10,10
E2B08D9A-1F38-4D13-899C-4FB8772B0366,C,C,09/01/2018 18:53:58,8.650071620941162,10.748733202616373,7.160113334655762,8.077157020568848,7.378016471862793,10.64388132095337,8.04482889175415,10.206871032714844
0E9C0648-78A0-4D89-B2B7-EC6F0671AD71,A,A,06/03/2018 12:51:50,11.901860237121582,10.275187492370605,10.513153076171875,7.80421781539917,10.455284595489502,5.669320851564407,3.2910947799682617,10.021733283996582
AD2F3B4B-35AB-4F4C-8CE5-CA0A112DE2E8,A,A,07/11/2018 20:43:26,12.933716773986816,10.307677268981934,10.652555465698242,10.560850620269775,8.18573260307312,8.70188593864441,10.113445281982422,10.086012840270996
DC6A9BE6-2C84-4A77-BE50-1B7F8CF3774C,C,C,08/13/2018 17:21:22,11.50598955154419,10.417713165283203,3.870687484741211,8.413910388946533,10.502454280853271,10.49701976776123,6.7646400928497314,10.02409839630127
68FE4EFE-5AF6-4E18-B726-2272A9EBDBDD,C,C,09/28/2018 09:08:09,6.959441542625427,8.640122969945272,7.666837930679321,5.244385600090027,8.126588344573975,6.531996488571167,5.388557434082031,10.049057006835938
315AB429-66F0-45B1-BDC7-9B8BE4C57705,C,C,09/01/2018 20:02:15,9.935638666152954,10.517069816589355,10.272600173950195,7.017766356468201,10.306396961212158,7.932043075561523,3.691677212715149,10.061722755432129
53A0283F-45B7-4593-8617-41944570F2A9,A,A,06/23/2018 13:03:28,10.284643650054932,5.188586711883545,8.35844898223877,6.824646949768066,10.181299686431885,7.79383111000061,6.810848593711853,10.067954063415527
